schcd,schname,school_cat,management,rururb,dtname,longitude,latitude
29270200701,Ghps  Desi Pura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.587222,11.849722
29270201401,Ghps Nenekatte,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.645556,11.849722
29270108301,Glps  Devala Pura,Primary,Department of Education,1,Chamarajanagara,76.815099,11.849856
29270202702,Ghs Bannithal Pura,Secondary Only,Department of Education,1,Chamarajanagara,76.706389,11.85
29270106801,Glps  Chikka Begur,Primary,Department of Education,1,Chamarajanagara,76.740679,11.850173
29270202701,Ghps  Bannithal Pura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.7125,11.851944
29270114701,Ghps  Siddaiahana Pura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.002,11.852
29271313801,Ghps  V.S.Doddi,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.264167,11.8525
29270110104,Gpuc Amachavadi(Hs),Secondary Only,Department of Education,1,Chamarajanagara,76.933,11.853
29270109003,Rt School Lps Ankanashettypura,Primary with Upper Primary,Private Unaided (Recognized),1,Chamarajanagara,76.967222,11.853889
29270114202,Glps Hongalavadi - 2,Primary,Department of Education,1,Chamarajanagara,77.019685,11.854167
29260321405,Glps Kanakana Halli,Primary,Department of Education,1,Mysuru,76.421389,11.854444
29270109201,Ghps  Venkataiahna Chathra,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.956,11.855
29260328701,"Ashrama School, Kebbe Pura",Primary with Upper Primary,Tribal Welfare Department,1,Mysuru,76.361111,11.855278
29270211301,Ghps  Paduguru,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.738889,11.855278
29260326202,Glps   Bavali Hadi,Primary,Department of Education,1,Mysuru,76.118,11.856
29270218001,Glps Siddaiahnapura Colony,Primary,Department of Education,1,Chamarajanagara,76.596667,11.857222
29270211401,Ghps  Mudaguru,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.761111,11.857778
29260321301,Ghps  Shivapura,Primary with Upper Primary,Department of Education,1,Mysuru,76.423,11.858
29270109001,Ghps  Ankanashetty Pura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.962,11.858
29271306901,Glps  Gullada Bayalu,Primary,Department of Education,1,Chamarajanagara,77.25708,11.85804
29270110102,Ghps  Amachavadi,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.936111,11.858056
29271309002,Glps B.G Doddi,Primary,Department of Education,1,Chamarajanagara,77.256944,11.858056
29270201201,Ghps  Malavalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.664167,11.858333
29270109202,Gpuc Venkataiahna Chathra,Secondary Only,Department of Education,1,Chamarajanagara,76.957,11.859
29271312310,Sri Mahadeshwara Pu College Odeyarapalya (Pu Section),Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Chamarajanagara,77.441,11.859
29270109203,Vivekananda Hps Venkataiahchatra,Primary with Upper Primary,Government Aided,1,Chamarajanagara,76.957107,11.859022
29271312307,Hs Mahadeshwara  Odeyarapalya,Secondary Only,Government Aided,1,Chamarajanagara,77.257222,11.859444
29271307901,Ashrama School Hiriyambala,Primary,Tribal Welfare Department,1,Chamarajanagara,77.229722,11.859722
29260326201,Glps  Kade Gadde,Primary,Department of Education,1,Mysuru,76.127,11.86
29271312302,Gnanajyothi Hps Odeyarapalya,Primary with Upper Primary,Private Unaided (Recognized),1,Chamarajanagara,77.256944,11.86
29271306601,Glps   Dommegowdanadoddi,Primary,Department of Education,1,Chamarajanagara,77.458056,11.86
29270211302,Maddaneshwara Hs Paduguru,Secondary Only,Government Aided,1,Chamarajanagara,76.744167,11.860278
29260328401,Glps   Kudagi,Primary,Department of Education,1,Mysuru,76.414167,11.860556
29270110103,Ghps Amachavadi Hosabadavane,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.9375,11.860833
29271312303,Spps Hps Odeyara Palya,Primary with Upper Primary,Private Unaided (Recognized),1,Chamarajanagara,77.259444,11.860833
29270211701,Ghps  Shyanadra Halli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.784722,11.861389
29271312301,Ghps  Odeyara Palya,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.261389,11.861389
29270109301,Ghps  Basava Pura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.966389,11.861944
29270211601,Glps  Parama Pura,Primary,Department of Education,1,Chamarajanagara,76.753333,11.8625
29270212901,Glps  Bendagalli,Primary,Department of Education,1,Chamarajanagara,76.670556,11.863333
29271310107,Obali Vidyalaya  Kudalur,Primary with Upper Primary,Private Unaided (Recognized),1,Chamarajanagara,77.455907,11.86345
29260302201,Ghps   Moleyur,Primary with Upper Primary,Department of Education,1,Mysuru,76.370833,11.863889
29260325402,Glps Muguthana Mule,Primary,Department of Education,1,Mysuru,76.421667,11.864167
29260321207,Girijana Ashrama Shale Chennagundi Colony,Primary with Upper Primary,Tribal Welfare Department,1,Mysuru,76.444444,11.864167
29260325603,Glps  Boga Pura Hadi,Primary,Department of Education,1,Mysuru,76.203056,11.864444
29270212301,Ghps Agathagowdanahalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.675833,11.864722
29260326101,Glps  Vadakana Mala,Primary,Department of Education,1,Mysuru,76.134,11.865
29270105501,Ghps Badagalapura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.8725,11.865
29270108801,Glps  Thavarekatte Mole,Primary,Department of Education,1,Chamarajanagara,76.934475,11.865197
29260328501,Glps   Nadahadi,Primary,Department of Education,1,Mysuru,76.353333,11.866667
29271302601,Ghps  Huthur,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.275278,11.866667
29260321407,Glps Jayalakshmipura,Primary,Department of Education,1,Mysuru,76.431635,11.866687
29260302501,Ghps  Kadbegur,Primary with Upper Primary,Department of Education,1,Mysuru,76.415,11.8675
29271312309,Central School For Tibetians Odeyarapalya,Pri. Upper Pri. and Secondary Only,Central Tibetan School,1,Chamarajanagara,77.238414,11.868995
29260332104,Ghps   Doddabyrana Kuppe,Primary with Upper Primary,Department of Education,1,Mysuru,76.14555,11.86909
29260332101,Ghs D B Kuppe,Secondary Only,Department of Education,1,Mysuru,76.145556,11.869167
29271312801,Ghps  Peddana Palya,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.461944,11.87
29260301402,Glps Heerehalli,Primary,Department of Education,1,Mysuru,76.378889,11.870278
29270211501,Ghps  Hoorada Halli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.766944,11.870833
29270207401,Ghps  Kalla Halli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.724167,11.871111
29270113801,Glps  Kalikambha Colony,Primary,Department of Education,1,Chamarajanagara,77.043333,11.871111
29270200601,Ghps  Alathur,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.6,11.872778
29270200603,Ghs Alathur,Secondary Only,Department of Education,1,Chamarajanagara,76.6,11.873056
29260311203,Glps Anemalada Hadi,Primary,Department of Education,1,Mysuru,76.154611,11.873493
29270114301,Ghps  Dolli Pura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.996,11.874
29270107903,Jss Hs Udigala,Secondary Only,Government Aided,1,Chamarajanagara,76.83643,11.874062
29260325701,Glps   Golur,Primary,Department of Education,1,Mysuru,76.183056,11.874444
29260325601,Ghps  Machhur,Primary with Upper Primary,Department of Education,1,Mysuru,76.183056,11.874722
29270206401,Glps Shetta Halli-B,Primary,Department of Education,1,Chamarajanagara,76.612778,11.874722
29270108901,Glps Urdu  Haradana Halli,Primary,Department of Education,1,Chamarajanagara,76.955,11.875
29270113901,Ghps  Kumbeshwara Colony,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.024722,11.875
29270207501,Glps  Sampege Pura,Primary,Department of Education,1,Chamarajanagara,76.738611,11.875556
29260325602,Glps  Hosur Hadi,Primary,Department of Education,1,Mysuru,76.17,11.876
29260904303,"Ashrma Shale, Venkata Giri Colony",Primary with Upper Primary,Tribal Welfare Department,1,Mysuru,76.467222,11.876111
29270107907,Chandana Convent Udigala,Primary,Private Unaided (Recognized),1,Chamarajanagara,76.838291,11.876176
29270108905,Lps Ashre Convent Haradanahalli,Primary,Private Unaided (Recognized),1,Chamarajanagara,76.954385,11.876794
29270108906,"Kithururani Chennamma Residencial School, Haradanahalli",Upper Pri. and Secondary,Tribal Welfare Department,1,Chamarajanagara,76.9524,11.8774
29270108907,Morarji Desai Residential School,Upper Pri. and Secondary,Tribal Welfare Department,1,Chamarajanagara,76.9527,11.8774
29150504810,Rural Puc Haranahalli,Higher Secondary only/Jr. College,Private Unaided (Recognized),1,Shivamogga,76.95562,11.87768
29150504802,Ghps Haranahalli(Girls),Primary with Upper Primary,Department of Education,1,Shivamogga,76.95562,11.87769
29270123701,Ghps  Bandigere,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.956111,11.877778
29271310001,Glps  Koramana Kathri,Primary,Department of Education,1,Chamarajanagara,77.261667,11.877778
29260321801,Glps Alalahaalli,Primary,Department of Education,1,Mysuru,76.457,11.878
29270108902,Ghps  Haradanahalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.955,11.878
29270107904,Thivari Hps Udigala,Primary with Upper Primary,Private Unaided (Recognized),1,Chamarajanagara,76.83667,11.878418
29270212402,Ghps Heggadahalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.685278,11.878611
29270108904,Ghs Haradanahalli,Secondary Only,Department of Education,1,Chamarajanagara,76.955556,11.878611
29270212602,Ghs Garagana Halli,Secondary Only,Department of Education,1,Chamarajanagara,76.665556,11.878889
29270107401,Ghps  Kumachahalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.788889,11.878889
29260325404,Glps Mc Thalalu Hadi,Primary,Department of Education,1,Mysuru,76.43954,11.87907
29260325401,Ghps  M.C.Thalalu,Primary with Upper Primary,Department of Education,1,Mysuru,76.426,11.88
29260325403,Ghs   M.C.Thalalu,Secondary Only,Department of Education,1,Mysuru,76.428,11.88
29260904302,Glps  Doranakattei Colony,Primary,Department of Education,1,Mysuru,76.478,11.88
29260302601,Glps   Hosakote,Primary,Department of Education,1,Mysuru,76.418333,11.880556
29260302106,Karnataka Public Schools Ghs B Matakere,Secondary Only,Department of Education,1,Mysuru,76.378056,11.881111
29260302109,"Karnataka Public Schools Govt  Junior College (11-12),B.Mata",Higher Secondary only/Jr. College,Department of Education,1,Mysuru,76.37703,11.881285
29270209305,"National Educational Institution English Medium Lps, Begur",Primary,Private Unaided (Recognized),1,Chamarajanagara,76.926111,11.881667
29271310103,Glps Anchipalya,Primary,Department of Education,1,Chamarajanagara,77.459167,11.881667
29270212601,Glps  Garagana Halli,Primary,Department of Education,1,Chamarajanagara,76.662222,11.8825
29270201001,Glps  Savukana Halli,Primary,Department of Education,1,Chamarajanagara,76.606667,11.883333
29260302103,Sharadha Vidya Samsthe Higher Primary School B.Matakere,Primary with Upper Primary,Government Aided,1,Mysuru,76.375833,11.883889
29270101701,Ghps  Byadamudlu,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.977,11.884
29260325702,Ghps   Golur Hadi,Primary with Upper Primary,Department of Education,1,Mysuru,76.177778,11.884167
29260329401,Glps     Kandalike,Primary,Department of Education,1,Mysuru,76.418611,11.885556
29270215601,Ghps Hasaguli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.645,11.885833
29270212801,Glps  Hakkala Pura,Primary,Department of Education,1,Chamarajanagara,76.699444,11.886944
29260904301,Upgraded Government Higher Primary School Bankahalli,Primary with Upper Primary,Department of Education,1,Mysuru,76.47,11.887
29270101702,Glps Hale Bydamudlu,Primary,Department of Education,1,Chamarajanagara,76.982,11.887
29260302104,Glps   B.Matakere S.C.Colony,Primary,Department of Education,1,Mysuru,76.380278,11.887778
29260330601,Glps   Bavikere,Primary,Department of Education,1,Mysuru,76.352,11.888
29270109101,Glps  Chikkamole,Primary,Department of Education,1,Chamarajanagara,76.973333,11.888889
29270107501,Glps  Kotegowdana Hundi,Primary,Department of Education,1,Chamarajanagara,76.767,11.889
29260329402,Dr B R Ambedkar Girls Residential School,Upper Pri. and Secondary,Tribal Welfare Department,1,Mysuru,76.37,11.89
29270207303,Glps Main Road Kabbahalli,Primary,Department of Education,1,Chamarajanagara,76.746389,11.890278
29271312001,Gthps  Nelluru,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.461667,11.890833
29260322501,Glps Yathiga,Primary,Department of Education,1,Mysuru,76.455,11.891
29260302105,Ashrama Shale B.Matakere Colony,Primary with Upper Primary,Tribal Welfare Department,1,Mysuru,76.375556,11.891111
29260302101,Karnataka Public Schools Ghps B Matakere,Primary with Upper Primary,Department of Education,1,Mysuru,76.376944,11.891111
29270207305,Sri Maddaneswara Hps Kabballi,Primary with Upper Primary,Private Unaided (Recognized),1,Chamarajanagara,76.746667,11.891667
29270107301,Ghps  Kengaki,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.776111,11.891944
29270101601,Ghps  Doddamole,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.966389,11.891944
29260321701,Glps Yashavantha Pura,Primary,Department of Education,1,Mysuru,76.467,11.892
29260302901,Glps   Nemmanahalli,Primary,Department of Education,1,Mysuru,76.363611,11.8925
29270215701,Glps Raghavapura,Primary,Department of Education,1,Chamarajanagara,76.663889,11.892778
29270200801,Ghps  Manchahalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.611667,11.893333
29270207307,Ghs Girls Kabbahalli,Secondary Only,Department of Education,1,Chamarajanagara,76.746667,11.893333
29270207306,Ghps Kabbahalli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.745556,11.893611
29270207308,Skgpuc Hs Section Kabbahalli,Secondary Only,Department of Education,1,Chamarajanagara,76.745556,11.893889
29271303609,Nirmala High School P.G.Palya,Secondary Only,Government Aided,1,Chamarajanagara,77.289722,11.893889
29271303602,Nirmala Hps,Primary with Upper Primary,Government Aided,1,Chamarajanagara,77.29,11.893889
29270123801,Glps  Chandukatte Mole,Primary,Department of Education,1,Chamarajanagara,76.965,11.894
29271303608,Ghps P.G.Palya,Primary with Upper Primary,Department of Education,1,Chamarajanagara,77.285833,11.894167
29260302401,Ghps Badaga,Primary with Upper Primary,Department of Education,1,Mysuru,76.385,11.894722
29270124701,Glps  Devaraja Pura,Primary,Department of Education,1,Chamarajanagara,77.015,11.895
29270108701,Ghps  Thamada Halli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.816,11.896
29270215501,Ghps Raghavapura,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.664722,11.896111
29270108702,Ghs Thammadahalli,Secondary Only,Department of Education,1,Chamarajanagara,76.816389,11.896389
29271305501,Glps 1998  Basavanagudi,Primary,Department of Education,1,Chamarajanagara,77.262222,11.896389
29260324802,Viveka Tribal Centre For Learning,Secondary Only,Private Unaided (Recognized),1,Mysuru,76.255,11.897222
29260324801,Viveka Girijana Shikshanika Kendra Higher Primary School,Primary with Upper Primary,Government Aided,1,Mysuru,76.255,11.897222
29260302113,Bhn Chaturmukha Global School,Primary,Private Unaided (Recognized),1,Mysuru,76.3775,11.897222
29270212501,Ghps  Hallada Mada Halli,Primary with Upper Primary,Department of Education,1,Chamarajanagara,76.681944,11.8975
29260300304,Glps  Matada Katte,Primary,Department of Education,1,Mysuru,76.359,11.899
29270113701,Glps  Malle Devana Halli,Primary,Department of Education,1,Chamarajanagara,77.050278,11.899444
29271303607,"Ashrama Scholl, Jeerigegadde",Primary,Tribal Welfare Department,1,Chamarajanagara,77.249167,11.899444
